# 0.459147, 0.596427, 0.0772521, 0.0420408, 0.0713889, 0.0949781, 0.0592562, 0.160215, 0.240218, 0.137249, 0.358169, 0.361966, 0.465596, 0.442261, 0.385216, 0.442179, 0.711826, 0.900197, 1.05653, 0.681504, 0.985556, 1.5415, 0.541838, 0.87765, 0.699401, 0.584839, 0.323979, 0.812908, 0.913291, 0.692255, 0.580001, 0.809844, 0.652701, 0.633302, 0.0275643, 0.018637, 0.0233822, 0.0276545, 0.0249958, 0.102392, 0.152467, 0.0891412, 0.417727, 0.458934, 0.528714, 0.3865, 0.376845, 0.519443, 0.100736, 0.0625329, 0.151997, 0.0888301, 0.0884602, 0.189661, 0.318602, 0.274985, 0.57944, 0.554588, 0.688965, 0.617934, 0.459358, 0.689482, 0.0553736, 0.0238563, 0.0339513, 0.0570336, 0.0377317, 0.14435, 0.219921, 0.153023, 0.430323, 0.476866, 0.527938, 0.518308, 0.433274, 0.582168, 0.098209, 0.0689708, 0.121742, 0.115524, 0.106217, 0.26733, 0.313207, 0.313627, 0.594142, 0.565831, 0.996, 0.504207, 0.426477, 0.743002
-276.952,0.969854,0.0455854,6,127,0,333.149,-1.3786,0.817422,-0.355123,0.10956,-0.457105,-0.0313479,0.434178,1.40536,0.886302,0.508237,-0.250355,-0.41695,-0.495823,-0.730153,1.12404,-0.563738,0.938744,0.491232,0.0992308,0.446292,0.336683,0.24015,0.342736,0.49579,0.42398,0.366202,0.253723,0.725607,0.0667108,0.967577,-0.38068,-1.2763,-2.17623,-1.06357,0.242271,0.592868,-0.0899378,-0.378135,0.13118,0.407509,0.339182,-0.0826101,-0.420644,-0.423771,-0.42407,-0.539056,0.229901,-0.137851,-0.631993,-0.0225092,0.577429,0.613285,0.633896,-0.251245,1.72974,1.41699,1.18536,1.39761,1.64348,1.1996,0.66593,0.543686,0.502792,0.875657,0.669699,-0.354563,-0.287694,-0.706332,0.363332,-0.615776,-0.640484,-0.67439,-0.000188899,-0.182735,-0.311414,-0.073147,-0.372645,-0.739531,-1.41284,-1.40883,-1.22466,-1.41784,1.10983,1.21362,1.15107,1.12379,0.867455,-0.285402,-0.830513,0.280282
-293.555,0.971516,0.0455854,7,127,0,323.982,-1.41557,0.451582,0.37526,0.329231,-0.634749,-0.869657,0.200261,1.65823,0.254881,0.518015,-0.174905,-0.524983,-0.539407,-1.85293,0.973951,0.45408,0.472766,0.294076,0.110716,0.627267,0.194459,0.309269,0.568705,1.51835,0.666402,0.303829,1.31507,0.191573,0.158206,1.50403,-0.472583,-1.71912,-1.14503,-1.50152,-0.217636,0.234357,0.610907,-0.430825,0.128921,0.367445,-0.155132,0.371505,-0.71045,-0.49159,-0.675069,-0.576853,-0.0664051,-0.217489,-0.209368,-1.19631,0.456845,0.0897361,-0.176869,0.143016,2.05453,1.63521,1.70306,2.22072,1.23367,0.0866338,-0.0739377,0.955627,1.21803,1.50019,1.06739,-0.23494,-0.785829,-0.699779,-0.567946,0.698055,-0.844893,-0.636663,-0.687912,0.220162,0.756721,-0.0742137,-1.51036,-0.133609,-1.69857,-1.66142,-1.62118,-2.29322,0.904982,1.11245,0.899515,0.96008,0.97396,-0.182941,0.32621,-1.81417
-287.826,0.992061,0.0455854,7,127,0,327.857,0.263714,0.199644,0.317754,0.199438,-0.173322,-0.20254,0.866157,1.50616,1.48195,1.51323,0.106358,0.418715,-0.75225,-2.09666,-0.729205,-1.01693,0.177974,0.135727,0.149787,0.958959,0.559542,0.0774544,0.430886,1.00817,0.358224,0.267866,1.26251,1.44693,0.227819,1.55223,0.289107,-0.0481998,0.1166,0.502411,0.187212,0.511994,0.0362003,0.140099,-0.00610055,0.195585,0.333134,0.241071,-0.443387,-0.0029966,-0.296017,-0.190602,0.13421,-0.0165709,-0.552653,0.126246,0.544862,0.644072,0.86095,0.00341379,1.52124,1.46444,1.56873,1.63011,1.78737,1.11045,0.678752,1.93462,1.16466,-0.52274,0.791102,1.01148,0.0085423,-0.0801783,0.0168877,-0.0537161,-0.144757,0.567303,0.521332,-0.0277805,-0.0265054,0.37504,-1.65751,-2.21293,-2.20744,-4.23499,-3.57513,-3.09364,-0.400092,-0.849985,-0.54344,-0.815493,-0.822494,-3.49774,-2.40656,-1.66805
-288.053,0.940565,0.0455854,7,127,0,337.767,-1.0675,0.225108,0.283384,0.159587,-0.657286,-0.274344,0.121169,1.34682,0.926169,0.354894,0.243262,0.81358,1.52623,-2.05057,0.135462,-0.591944,0.331971,0.333904,0.0851245,0.274699,0.270471,0.267339,0.587675,0.909766,0.670856,0.736432,0.98354,0.726905,0.273355,0.772375,-1.07882,-1.07139,-1.14776,-1.07186,0.0347942,0.0799598,0.111412,0.282271,0.148913,0.898618,-0.138251,0.0320565,-0.787311,-0.675441,-0.679645,-0.484968,-0.105784,-0.594419,-0.11973,-0.235086,0.406056,0.0980476,0.0514054,0.042541,1.65826,1.02577,1.47719,1.48954,1.47462,0.605213,0.671357,0.364142,0.892978,1.53279,0.414236,-0.148372,1.25899,-0.442693,0.211655,0.612742,0.316572,-1.05602,1.17528,0.445349,2.02325,1.88954,-0.416892,-0.880239,-2.42607,-2.16669,-3.1208,-1.22348,0.44336,0.28523,0.243151,0.428541,-1.09466,0.0712562,-1.16374,-2.32694
-281.654,0.97052,0.0455854,7,127,0,328.114,-1.06844,0.0527763,0.49455,0.16709,-0.0547168,0.0686941,0.63061,1.56049,1.07253,0.962394,0.676767,1.3987,0.606922,-2.60899,-0.0184884,-0.626861,0.343424,0.225627,0.767249,0.156719,0.0617766,0.0300912,0.297009,0.30994,0.117603,0.813595,1.00934,1.00517,1.10414,0.670698,-1.12484,-1.13828,-0.932598,-1.08843,0.209041,1.01104,0.591793,-0.211614,0.0841615,0.0228336,0.233566,0.224155,-0.547797,0.431835,-0.332565,-0.644867,0.0063544,0.0656337,0.265419,-0.0934223,0.571035,0.695401,0.623716,0.693831,1.51303,1.58197,1.63489,1.51869,1.38671,0.879619,1.14826,1.06809,1.17973,0.753135,0.750435,1.45166,0.702977,0.40601,0.643893,0.613657,0.765304,-0.100393,2.19911,1.88678,1.14809,0.747591,-1.00945,-1.36599,-1.83837,-3.19267,-3.95956,-2.75957,0.379408,-0.285445,-0.834597,0.736439,-0.495921,0.491201,-0.749286,-1.43365
-271.155,1,0.0455854,7,127,0,317.787,-1.76049,0.330741,-0.059044,-0.0495907,-0.495069,-0.375486,0.254279,1.29973,1.1131,0.422577,0.40962,0.486054,0.668122,-0.816413,0.766445,-0.78678,0.0586697,0.245674,0.0776257,0.318528,0.0722012,0.0806323,0.148864,0.55435,0.47478,0.826431,1.59001,0.63185,0.506344,0.619295,-1.2405,-1.82068,-1.92278,-2.09885,0.00552034,0.0281884,0.00380894,0.00455493,0.0838506,0.208381,-0.0671844,-0.0994153,-0.600457,-0.461461,-0.313058,-0.462094,-0.118329,-0.232259,-0.668681,-0.79774,0.272649,0.400722,0.238178,0.217775,1.25948,1.29812,1.35442,1.26378,1.27864,1.23986,1.12989,1.1225,1.45018,0.289641,-0.204952,0.56445,1.0446,0.272545,0.25072,0.700773,0.587281,0.516683,0.758942,-0.317262,2.04982,2.69101,0.022826,-0.888853,-2.0191,-1.90559,-1.97562,-0.503309,0.673957,0.340772,1.10028,1.10914,-0.648341,-0.481229,-0.594854,-0.483806
-279.448,0.971767,0.0455854,6,63,0,320.481,-1.68351,0.0728628,0.116898,0.0842745,-0.32179,-0.27033,0.200317,1.42646,1.22793,0.589617,0.46345,1.32263,0.184632,-1.63189,0.676234,-0.23399,0.141846,0.110783,0.105971,0.643234,0.141712,0.0974193,0.559444,0.547143,0.929039,1.06697,0.855084,1.38859,1.2592,0.210956,-1.76067,-1.82905,-1.63204,-1.6564,0.00826779,0.0980335,0.0654728,-0.180534,0.0207468,0.123089,-0.032223,0.142967,-0.227704,-0.277916,-0.516328,-0.30198,0.0843633,-1.17787,-0.678232,-0.282147,0.380085,0.124565,0.2653,0.203189,1.29508,1.47201,1.45762,1.42759,1.93901,1.36851,1.02192,1.47153,1.18679,0.657065,0.685696,0.641764,1.38545,0.218085,0.196338,0.292192,1.19747,-0.477047,0.640452,0.882707,1.77691,1.36226,-0.232713,-0.628359,-1.35254,-3.07781,-1.81473,-2.06319,0.372176,0.0928388,0.906582,1.82221,0.105928,-0.0679102,0.038184,-0.11981
-289.913,0.902116,0.0455854,7,191,0,332.753,-0.766508,1.11244,0.278872,0.157028,-0.545196,0.129414,0.314011,1.28424,0.251365,1.31973,-0.645677,-0.812879,-0.369565,-1.49978,1.04264,-0.115256,0.232001,0.157726,0.554968,0.122576,0.265981,0.335903,1.17915,0.396656,0.307805,0.849728,1.18398,0.217234,1.41698,0.161151,-0.284629,-2.43395,-1.35465,0.195298,0.221389,0.678198,0.419128,0.254239,0.0445997,0.35063,0.0568788,0.165522,-0.970878,-0.0737912,-0.290446,-0.791185,0.0433838,0.247879,-0.0519876,-0.10847,0.463212,0.751348,0.451982,0.130777,1.27291,1.32975,0.971772,1.143,1.64026,-0.660721,-0.0804861,0.293795,1.30813,1.39432,1.22288,1.79453,-0.351974,-0.592839,-0.589268,-0.580723,-0.915102,-0.146906,-0.0119396,-0.402641,-0.0227233,0.0757968,-1.8638,-1.00175,-1.66258,-1.4333,-1.4829,-1.4477,1.45312,1.12618,0.784801,0.0158461,-0.192586,-0.241994,0.0266147,0.16851
-286.22,0.995883,0.0455854,7,127,0,336.567,-0.899477,0.512957,0.368672,0.268693,-0.421557,0.258482,0.470238,1.88028,1.44607,0.269586,0.260216,-0.725031,0.353223,-1.52354,0.610745,-0.567692,0.0909559,0.0607986,0.115519,1.09237,0.274063,0.312327,0.300396,0.619102,1.58073,0.945483,1.35507,0.852209,0.944218,0.185878,-0.78443,-0.277807,-1.59246,-2.1534,0.281849,0.296798,0.273311,0.322269,0.197767,0.207395,0.252484,0.293394,-0.297407,-0.341027,-0.654851,-0.622708,0.293383,-0.478694,-0.171602,-0.270862,0.534518,0.216099,0.293058,0.284915,2.00172,1.30791,1.74186,2.0301,1.09342,1.7786,1.04272,1.18895,0.759013,0.540436,0.30261,0.0990624,-0.0581817,-1.98417,-0.246314,0.9106,-0.414234,-0.477747,-0.0373997,-0.181381,0.295533,-0.466036,-0.855507,-1.85512,-1.41976,-2.06046,-2.32941,-1.70938,1.19467,0.857544,0.549505,1.4197,-0.50097,-0.829254,-0.708932,-0.327631
-284.454,0.991141,0.0455854,7,127,0,327.06,-1.30659,0.756646,0.195244,0.195225,-0.507739,0.479472,0.636275,1.52491,1.43026,0.38725,-0.316598,-0.0534942,-0.0972371,-1.77017,1.13778,-0.268742,0.111243,0.0265669,0.479532,1.40056,0.236199,0.793888,0.650707,0.373515,0.461489,0.411745,0.934992,0.516794,0.725489,0.10481,-1.13066,-1.35451,-1.66837,-1.74062,0.227452,0.15374,0.235769,0.00160993,0.217505,0.1531,0.199274,0.215011,-0.330692,-0.340293,-0.695621,-0.398843,0.4484,-0.0109731,-0.134737,-0.330379,0.56007,0.687723,0.524825,0.398192,2.07689,1.47396,2.0447,1.9884,1.48579,2.30349,1.01081,1.43696,0.864985,0.572211,0.526052,-0.165189,-0.112428,-0.449469,0.00245252,0.723097,0.0116224,-0.778433,0.20392,-0.313162,0.0852815,-0.668458,-0.520989,-0.876795,-1.24593,-2.00851,-2.3499,-1.26939,1.42425,0.285322,0.754935,1.25471,-0.191906,-0.294629,-0.320205,-0.0186519
-270.604,0.950459,0.0455854,7,191,0,320.39,-1.69295,0.152575,0.131596,0.143713,-0.233215,-0.185574,0.25692,1.26933,0.30364,0.312029,-0.434364,0.0702493,-0.0487867,-0.714644,1.94169,0.28761,0.0662988,0.0328731,1.07311,0.323126,0.0951692,0.392257,1.26642,0.495751,0.229154,0.469685,1.68236,0.316285,0.322709,0.23913,-1.89655,-1.7682,-1.60612,-1.474,0.0839018,0.141628,0.256703,0.102074,0.123537,0.162743,0.149421,0.11557,-0.864526,0.562396,-0.0758253,-1.11544,-0.236024,-0.602059,-0.382284,-0.385536,0.269822,0.297837,0.298196,0.286954,1.6596,1.1798,0.980037,1.39572,1.21473,-0.469639,0.637278,-0.183687,1.06915,0.354287,0.0335353,0.057564,-0.253092,-0.733867,-0.593655,-0.373528,-0.451826,-0.0502834,-0.558637,0.0135378,1.00695,-0.473147,-1.13364,-2.68792,-0.292409,-1.4592,-0.680432,-0.87826,1.97799,1.4608,1.84885,2.06586,0.568603,0.481259,0.699426,0.175425
-267.17,0.893097,0.0455854,7,255,0,309.807,-0.672248,0.574606,0.0942426,0.017573,-0.411404,0.10669,0.410961,1.32693,1.50156,0.79509,-0.16481,0.205263,-0.160349,-2.8213,0.0707292,-1.51169,0.0867703,0.0337637,1.3681,0.401332,0.0789533,0.268571,0.695601,0.462045,0.401473,0.484393,1.09287,0.233777,0.453653,0.304097,-0.0397181,-1.16384,-1.27751,-0.560767,0.138332,0.102554,0.19919,0.00308962,0.00143765,0.0241383,-0.044649,-0.0547327,-0.687682,0.544554,-0.697758,-0.822585,0.0621175,-0.264798,-0.390727,-0.0403127,0.501579,0.391057,0.49351,0.389976,1.7435,1.30854,1.34757,1.19723,2.19005,1.63371,1.18483,1.52473,1.17197,0.260261,0.792114,0.901022,0.417712,-0.217657,-0.0221678,0.0675845,-0.266313,0.261956,0.404959,0.000728839,1.01051,0.888137,-0.575428,-0.894224,-2.86611,-3.01064,-2.20747,-3.03443,-0.0447872,0.0466429,0.233832,-0.0199361,-1.82484,-1.46806,-1.8281,-1.76686
-273.024,0.952019,0.0455854,7,127,0,310.173,-0.690608,0.823272,-0.188372,-0.0911317,-0.715687,-0.495341,0.4958,1.81168,0.963507,0.918295,0.503949,0.504623,0.861264,-2.57728,-0.351232,-0.896214,0.247085,0.179217,0.390612,0.178255,0.696675,0.0980322,0.330284,0.246333,0.159872,0.57556,0.957328,0.444189,0.274063,0.160382,-0.0784865,-1.55231,-1.37552,-0.770075,-0.165973,0.170128,-0.0435193,-0.140025,-0.0897868,0.182273,0.00657627,-0.00686689,-0.539273,-0.243404,-0.932324,-0.738209,-0.120136,-0.318934,-0.448424,-0.505972,0.625124,0.914774,0.286999,-0.202768,1.74945,1.80666,1.67527,1.74459,1.12897,1.13127,0.618926,0.575381,1.06715,1.07009,0.878085,0.474857,0.607312,0.370954,0.205869,0.269468,0.252892,0.567073,1.04248,0.742848,0.81413,1.32879,0.544368,-0.997855,-2.535,-2.8508,-2.96482,-2.54878,-0.598906,-0.64641,-0.262567,-0.544469,-0.878567,-1.13303,-0.859576,-1.2278
-277.915,0.970543,0.0455854,8,383,0,312.911,-0.00860257,0.113236,0.0736326,0.129596,-0.293952,0.0120297,0.514317,1.26301,0.745521,0.709031,-0.300135,-0.300853,-1.23053,-2.07338,0.487026,-0.875164,0.367082,0.141299,0.17144,0.158067,0.462024,0.145074,0.704484,0.844858,0.600632,0.440708,0.732702,0.877369,0.619447,0.52064,0.0636918,-0.0690337,0.131858,0.0708634,0.175728,0.469074,0.470343,0.34251,0.144358,0.298196,0.125752,0.255085,-0.364164,-0.118056,-0.301572,-0.166038,-0.236921,0.0702958,-0.0437986,0.334012,0.392835,-0.24184,0.532475,0.206462,1.34635,1.21846,1.31459,1.40402,1.93555,1.27125,-0.180659,1.12024,0.682484,0.550068,0.894248,0.343667,-0.494753,-1.06735,-0.748035,-0.610852,-0.567,-0.32759,-0.164324,0.174136,0.607822,-0.998926,-1.87918,-1.58784,-1.76512,-3.19515,-2.64892,-1.99981,0.742526,0.203338,0.417866,0.0755341,-0.715471,-1.58206,-1.60637,-1.26596
-297.643,0.985829,0.0455854,7,127,0,335.426,-0.618799,0.0895471,-0.00950227,0.19602,-0.548447,-0.754722,0.389454,1.09316,0.562123,0.542229,-0.2676,-0.492272,-0.123305,-3.03621,0.305991,-1.04121,0.340071,0.128065,0.210494,1.05679,0.287671,0.86276,1.07715,0.399951,0.362436,0.184383,1.16362,0.300482,0.72979,0.613859,-0.643037,-0.733365,-0.554769,-0.639831,0.0471116,0.347255,0.172659,-0.0703702,-0.109041,0.245703,0.0774574,-0.101875,-0.831416,-0.41088,-0.725215,-0.584476,0.332567,-0.581187,-0.332277,-0.856316,0.502905,1.23163,0.15978,-0.109082,2.18584,1.17804,1.45606,2.36361,1.14797,0.519091,0.383915,0.731533,1.76288,0.614625,0.523138,0.107145,-0.0200187,0.305951,-0.298906,0.267604,-0.15472,-0.197203,-0.187908,-0.460254,0.530418,1.78186,-0.577914,-1.3655,-2.76076,-3.261,-2.8132,-3.56671,0.324153,0.00166339,0.0513451,0.0578799,-0.43242,-0.088361,-0.486908,-0.215529
-300.409,0.942495,0.0455854,6,127,0,346.071,-0.676303,0.0856527,-0.053244,0.143871,-0.54264,-0.841055,0.354194,1.04685,0.672902,0.63182,-0.113099,-0.517683,-0.0301569,-3.07953,0.234424,-0.946203,0.32896,0.121996,0.319499,0.962202,0.297975,0.73374,1.19821,0.522099,0.372417,0.168466,1.14512,0.33705,0.641698,0.594427,-0.560074,-0.636432,-0.663172,-0.713183,0.0778943,0.372649,0.177118,-0.0868963,-0.0933305,0.272069,0.0796701,-0.121314,-0.798366,-0.433451,-0.731005,-0.63978,0.337235,-0.594189,-0.300177,-0.815335,0.474837,1.20607,0.181263,-0.137087,2.24482,1.0766,1.44987,2.36146,1.12821,0.519232,0.304547,0.725415,1.76732,0.490776,0.519666,0.146421,0.0592193,0.409139,-0.381114,0.171272,-0.095754,-0.268357,0.0596859,-0.534049,0.491858,1.68107,-0.661881,-1.40776,-2.85054,-3.35409,-2.73194,-3.61875,0.386635,-0.148193,0.0688156,0.0499564,-0.568767,-0.0584059,-0.415021,-0.187884
-316.402,0.993451,0.0455854,6,63,0,356.197,-0.410745,0.058915,0.225951,0.0223252,-0.699757,-0.731106,0.708227,0.923243,0.902619,1.28454,0.602453,0.178573,0.673068,-2.66927,-0.135193,1.08684,0.21753,0.3821,0.24723,0.673931,1.83829,0.925947,0.499467,1.1577,1.09421,1.8223,1.45537,0.316322,0.188416,1.01123,-0.396719,-0.433056,-0.401971,-0.374105,0.046531,0.296494,0.344585,-0.203748,0.049338,0.0130702,0.0700465,0.589015,-0.915848,-0.508031,-0.496208,-0.552488,0.590449,-1.01139,-0.144283,-1.09534,0.413676,0.372184,0.146639,-0.204109,2.12166,0.461531,0.825259,2.52522,1.25407,0.475174,0.242956,1.90748,1.68042,0.202375,1.36769,-0.294521,-0.0928049,-0.394728,0.62381,0.624718,-0.800615,0.898296,0.276403,1.44523,0.78992,2.08667,-0.719657,-1.77145,-2.72976,-2.98962,-3.13579,-2.46513,-0.0828082,-0.223769,-0.020255,-0.115057,-0.160741,-0.20932,-0.201508,-0.702072
-290.871,0.748924,0.0455854,7,127,0,352.271,-0.093205,0.0505222,-0.178336,-0.0214047,-0.238717,-0.353616,0.68381,0.878038,0.978026,0.043083,-0.0031345,-0.749401,-0.378337,-1.50059,0.436446,-1.69661,0.173102,0.24933,0.248968,0.165014,0.604101,0.374745,0.756018,0.498605,0.898575,0.185808,0.466621,0.700428,0.542011,0.283685,-0.0667132,-0.0349399,-0.0969721,-0.0801796,0.0307919,0.201684,-0.0180409,-0.22221,0.0319343,0.0981777,-0.0166328,0.092953,-0.212979,-0.0290978,-0.413792,-0.170659,-0.347477,-0.156971,-0.523997,-0.144601,0.472928,0.0391359,0.578045,0.97564,1.34285,0.489087,1.07326,0.950614,1.49185,0.595114,0.753719,0.768987,0.424538,0.619428,-0.176553,0.615108,0.357952,-1.10475,-0.272432,-0.333208,-0.432303,-0.990981,-0.370143,-0.917136,0.441972,-0.601321,-0.48261,-0.858967,-1.41917,-2.37002,-1.61485,-1.20335,0.514622,0.131811,0.195198,0.83963,-1.13702,-1.892,-1.76622,-1.00857
-278.151,0.10679,0.0455854,7,241,1,336.945,-0.53993,0.0714665,0.0970357,0.081291,-0.398696,-0.461307,0.291172,1.27624,0.657617,0.602576,-0.521994,-0.638031,-0.232117,-1.75992,1.00981,-1.30585,0.128727,0.206697,0.312779,0.108212,0.398753,0.58697,0.470078,0.259128,0.541375,0.770889,0.592521,0.309429,0.34643,0.664993,-0.478126,-0.554636,-0.643475,-0.53882,0.0985244,-0.0340059,0.0387425,0.0597262,0.140659,0.44499,-0.00534442,-0.4335,-0.360997,0.0185949,-0.576429,-0.644769,-0.277653,-0.607613,-0.450589,-0.678873,0.576991,-0.250097,0.429125,0.886847,1.73606,1.01175,0.812923,0.722073,1.24031,0.923552,0.907167,0.744785,0.673221,0.720285,0.555118,0.0322728,-0.263578,-1.41955,-0.776624,-0.245253,-0.586186,-0.68377,-0.659011,-0.405378,0.36485,0.14185,-0.940113,-0.754137,-1.47355,-2.05045,-2.41973,-1.35432,0.945498,1.30787,1.01929,1.09985,-0.786401,-0.503331,-1.08919,-2.0734
-294.225,0.69425,0.0455854,7,127,0,336.946,-0.667547,0.460546,0.27104,0.309883,-0.305743,0.102184,0.542677,0.886797,1.14318,0.575394,-0.19078,-0.266981,0.186515,-1.22873,0.834562,-0.758531,0.447564,0.382435,0.117907,0.293755,0.212448,0.935873,0.283846,0.251248,0.689917,0.796041,0.863141,1.26997,0.287335,0.445105,-0.508667,-0.645075,-1.07137,-1.10609,-0.023654,-0.0456467,0.191277,0.120886,0.182367,0.356233,0.169388,0.422298,-0.449765,-0.1288,-0.223923,-0.561488,-0.107446,-0.0815465,-0.360922,0.0463536,0.271295,1.02226,0.509916,0.00962975,2.1071,-0.396671,0.477104,1.4634,1.10644,1.34299,0.609828,1.27032,0.672324,1.06182,0.562958,0.319199,-0.42922,-0.483649,0.0845973,-0.245266,-0.171128,-0.410648,-0.10271,-0.195577,0.594483,0.686011,-0.481009,-1.13379,-2.10619,-0.976429,-1.81272,-1.01992,0.606655,0.624235,1.13695,0.871515,-0.290535,-1.29176,-0.776217,-0.265818
-300.34,0.985642,0.0455854,7,127,0,357.015,-0.858471,0.396478,0.665679,0.071727,-0.793098,-0.199921,-0.0539764,2.00901,0.56333,0.84028,-1.11132,-1.27233,-0.0988708,-0.484878,1.06646,-0.583765,1.43561,0.0982722,0.822296,0.719125,0.565536,0.132506,1.75846,0.243672,0.448312,0.767683,1.16431,1.43299,0.211617,0.383304,-0.686503,-0.668564,-0.988166,-1.144,-0.158242,1.00565,0.0694309,-0.473888,0.0130951,0.202852,0.0466892,0.117818,-0.636296,0.314493,-0.429567,-1.00807,0.0632815,0.263842,-0.358263,-0.51345,0.384177,-0.27191,0.274138,-0.30002,1.84712,1.57455,1.89626,2.14241,2.06459,-0.106974,0.45739,1.24493,1.01639,0.786289,0.999135,0.979506,-0.585794,-0.71696,-1.33261,-1.09269,-0.867206,-0.965919,-1.07865,-1.97209,0.321367,-0.234168,-1.11787,-2.12622,-0.633907,-2.89055,-1.73695,-0.637974,1.56279,0.660177,0.909639,1.2598,-0.437315,-1.18607,-0.436686,-0.401654
-298.876,0.982852,0.0455854,7,127,0,341.729,-0.378023,1.34276,-0.061167,0.298151,-0.473889,-0.553037,1.07931,1.02599,0.111145,0.950739,-1.33305,-0.912633,-1.78459,-1.17824,0.729297,0.317148,0.892332,0.0367626,0.487472,0.444757,0.69443,0.907734,1.00099,0.297944,0.319771,0.558582,0.992029,0.519961,0.0728525,0.46567,0.312075,-1.6802,0.441309,0.206769,0.189501,0.538603,0.793201,-0.00525837,0.252442,0.377628,0.23969,0.332288,-0.521004,-0.285466,-0.335113,-0.487657,0.0692768,-0.489635,0.128367,-0.123509,0.497188,1.11278,0.297258,0.465165,1.99931,2.88032,1.35489,2.25413,1.2054,0.286954,-0.306981,-0.0961843,0.774223,0.975688,0.880715,1.10013,-1.20958,-1.71458,-1.28296,-1.01378,-1.39606,-1.41382,-0.960703,-0.238825,-0.838853,0.825333,-2.30974,-3.78232,-1.958,-1.44292,-2.07365,-1.9719,0.758614,0.665555,0.845112,0.797964,0.383456,0.541012,0.447932,-0.105462
-293.162,0.994462,0.0455854,7,127,0,341.186,-0.34866,1.59435,-0.027434,0.293677,-0.534428,-0.62718,1.03771,0.990588,0.063189,0.894214,-1.36853,-0.602211,-1.66863,-0.944185,0.752557,0.28282,0.916165,0.0436834,0.275157,0.497088,0.868083,1.26988,0.703628,0.249809,0.449965,0.613524,0.924937,0.700392,0.110294,0.493109,0.21101,-1.57171,0.497636,0.200934,0.180274,0.389341,0.788209,-0.0438348,0.273382,0.278883,0.299964,0.279445,-0.572082,-0.610425,-0.349161,-0.401353,0.0849708,-0.466495,0.132779,-0.13601,0.525511,1.10316,0.322739,0.529611,2.02744,2.80814,1.18619,1.93834,1.28943,0.507109,-0.243824,0.132099,0.853826,0.870809,0.965244,0.962875,-0.798715,-1.58105,-1.53471,-1.444,-1.53532,-1.43422,-0.924114,-0.108325,-0.557929,0.841253,-2.30119,-3.58597,-1.75792,-1.49331,-1.93896,-1.92391,0.792556,0.899187,0.562456,0.823947,0.289291,0.458506,0.522813,-0.407009
-292.695,0.948409,0.0455854,7,127,0,341.061,-0.387121,0.757651,0.663921,0.31637,-0.233653,0.335912,-0.102757,1.63187,0.810484,0.790088,-0.721413,-1.12797,-1.23775,-2.1706,0.800949,-0.417432,0.58919,0.0334375,1.65106,0.325568,1.13108,0.917487,0.57922,0.0958731,0.230642,1.05169,1.42786,0.341105,0.227133,0.135438,-0.123309,-1.79239,-1.21173,-0.518433,0.140405,1.1967,0.236088,0.221753,0.346075,0.292416,0.303099,0.293792,-0.735544,1.16564,-0.625428,-1.14352,0.349024,-0.0543556,-0.293316,-0.109721,0.393366,1.03793,0.0811738,-0.525902,2.42092,2.86295,1.64342,2.00491,1.36776,0.234445,0.305665,0.566996,0.653355,0.672602,0.856651,0.846998,-0.839844,-1.12726,-0.489465,-0.358935,-1.46183,-0.5064,-0.623321,-2.58853,-0.596989,-0.707069,-1.59617,-2.62549,-1.92803,-2.87349,-2.61515,-1.49347,0.947958,0.420484,1.023,0.95305,-0.544613,-0.656072,-0.537333,-0.358629
-291.96,0.816348,0.0455854,7,255,0,345.541,-0.947243,0.571247,0.260352,0.0344542,-0.646978,-0.0142301,0.468203,1.4437,0.895894,0.653354,-0.147317,0.861846,0.00973307,-1.8045,0.327593,-0.489349,0.417447,0.0431122,0.281047,0.592171,0.240736,0.451241,0.458081,0.44621,0.923114,0.571051,0.745112,0.548903,0.159004,0.329756,-0.617137,-1.40571,-1.88943,-1.07467,0.0846517,-0.0374535,0.409935,-0.15813,0.0322019,0.0143743,0.00656458,-0.0258756,-0.567955,-0.0476766,-0.711302,-0.270128,-0.0723886,-0.715573,-0.0180393,-0.633234,0.486536,-0.277623,0.389804,0.448475,1.28928,0.830195,1.79081,1.42666,0.905622,0.813968,0.0375185,0.416065,1.31442,0.773223,0.504237,0.158833,-0.129109,-0.791765,0.180156,-0.342538,-0.373868,0.450508,0.345232,1.23124,0.217362,1.23094,-0.675004,-0.3117,-1.08946,-2.00696,-1.96092,-1.57359,0.699082,0.465308,0.0649499,0.447057,-0.522936,-0.824932,-0.76059,-0.482777
