# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = simple_regression_model
# start_datetime = 2021-11-19 20:54:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/nc/dhtws2m1317bwzbsxq9n3_gc0000gn/T/tmp9myfn_9w/s8i_3cwj.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/leevi/repos/bda-project/inference/simple_regression-202111192254-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,alpha
# Adaptation terminated
# Step size = 0.11757
# Diagonal elements of inverse mass matrix:
# 0.0136173, 0.0138888, 0.0118749, 0.013463, 0.0126246, 0.0781819, 0.0702101, 0.0615243, 0.246044, 0.26055, 0.274179, 0.261449, 0.237412, 0.233385, 0.286068, 0.347396, 0.353434, 0.388187, 0.484964
-317.346,0.82632,0.11757,5,31,0,324.048,0.292631,0.0934854,-0.385919,-0.132878,0.298496,0.608742,0.517375,0.687238,-0.858811,-0.438116,-0.565799,-1.09111,-1.15536,0.57186,-0.634894,-1.92842,0.894732,-0.320758,0.668379
-313.171,0.999536,0.11757,5,31,0,322.867,0.13258,0.0371451,-0.453599,-0.131373,0.507936,2.15242,1.16262,0.970446,-0.419563,-0.463146,0.113305,-1.49317,-0.723581,0.858334,-0.976227,-1.17688,1.02862,-0.474914,-1.61643
-311.073,0.982315,0.11757,5,31,0,319.79,0.0712479,0.0832365,-0.345661,-0.190453,0.605168,1.1974,0.842844,0.7378,-0.749197,-0.689667,-0.710069,-0.140796,-0.579856,0.919263,0.153415,-1.3262,0.613448,-0.666404,-0.453359
-313.103,0.814679,0.11757,5,31,0,325.245,0.40396,-0.0137453,-0.451169,0.0348039,0.290366,1.63684,1.3319,1.04622,-0.773628,-1.10663,-0.764954,0.384221,-0.247382,1.79276,-0.27095,-1.62556,1.23582,-0.0351242,-1.7282
-315.248,0.89128,0.11757,5,31,0,323.557,0.102826,0.0412394,-0.640313,-0.139362,0.379181,0.890269,1.1424,1.14782,-0.797043,-0.835958,-0.787456,-0.897649,0.199448,1.67384,0.723662,-1.07437,0.920052,-0.680607,-1.19566
-315.753,0.995379,0.11757,5,63,0,324.947,0.175707,0.115526,-0.273537,0.0164082,0.428782,1.61321,1.0175,0.535654,-0.265057,-0.403339,0.36034,-2.10079,-1.33015,0.328217,-1.03321,-1.04702,1.15527,-0.479889,-0.719316
-310.665,0.855272,0.11757,5,63,0,325.578,0.19556,0.056756,-0.616407,-0.177139,0.59376,1.41467,0.916984,1.05166,-0.568158,-0.413591,0.115067,-0.45786,-0.67594,0.853164,-0.660712,-0.997181,1.55059,-0.403597,-1.62114
-314.495,0.941192,0.11757,5,63,0,323.472,0.0474625,0.0241157,-0.26267,-0.180507,0.560937,1.564,1.30828,0.675038,-1.92615,-1.92386,-1.27893,-1.1474,-1.2706,0.471695,-0.566564,-1.47714,0.739467,-0.604382,0.888624
-314.113,0.952023,0.11757,5,31,0,325.202,0.237752,0.0382396,-0.552937,-0.0960198,0.289637,1.06794,0.89126,1.01529,-0.0566768,-0.94398,-0.411356,-0.0391025,-0.53363,1.54327,0.653622,-2.0559,0.495221,-0.836101,-0.793384
-319.366,0.706733,0.11757,5,31,0,327.077,0.309188,0.187618,-0.529521,-0.160787,0.260465,1.42214,0.354054,0.491125,-0.448292,0.162766,0.0939919,-0.470521,0.40505,1.67279,0.06182,-2.26779,-0.088444,-1.10319,-0.626149
-317.355,0.878059,0.11757,5,31,0,326.391,0.23377,0.120144,-0.497282,-0.243615,0.153669,1.35172,0.209788,0.696784,0.0667643,-0.195276,-0.103964,-0.264384,0.0562141,1.85294,0.122458,-2.88514,-0.073272,-0.981916,-0.72095
-314.882,0.994494,0.11757,5,31,0,324.371,0.211101,0.0852675,-0.43559,-0.2431,0.130622,1.58138,0.863955,0.736052,-0.409476,-0.430412,0.278861,0.237459,0.251891,1.81122,0.19423,-2.22475,-0.0859664,-1.42675,-1.06742
-315.948,0.972985,0.11757,5,31,0,325.194,0.288581,0.0604048,-0.307446,-0.134767,0.372335,1.37418,1.39295,0.603665,-0.686789,-0.678178,-0.409907,-0.383512,0.156654,1.30092,0.424585,-2.67805,-0.64292,-1.24973,0.285233
-309.244,0.985169,0.11757,5,31,0,325.138,0.0667123,-0.0129306,-0.589925,-0.1197,0.505091,1.45087,0.89698,0.96207,-0.43745,-0.784692,-0.402856,-0.42921,-0.424507,1.61218,0.444678,-1.22078,1.0719,0.0377606,-1.60927
-311.549,0.982712,0.11757,5,31,0,320.098,0.280312,0.0605581,-0.239831,-0.160238,0.335787,1.34556,1.31941,0.758143,-1.85817,-1.82811,-1.73078,-0.427228,-0.180745,1.35203,-0.275432,-1.27532,0.868882,0.257522,-0.0526656
-310.379,0.988662,0.11757,5,31,0,315.417,0.0715695,0.0457583,-0.335068,-0.172384,0.313808,1.55871,1.08767,0.864966,-2.08161,-2.20963,-1.90134,-0.272253,-0.18672,1.48836,0.121086,-1.18321,1.22073,-0.211095,-0.307167
-314.224,0.973338,0.11757,5,31,0,318.223,0.139249,0.145608,-0.331335,-0.248312,0.425939,1.61258,1.46676,0.947426,-2.0068,-1.83957,-2.11056,-0.0882767,0.0696357,1.54562,0.0523942,-1.48593,0.943844,0.072352,-0.230492
-313.772,0.868358,0.11757,5,31,0,326.555,0.137624,0.167728,-0.325208,-0.23319,0.438435,1.55186,1.3558,0.934612,-2.0184,-1.8573,-2.13452,-0.110881,0.101544,1.51986,0.0847742,-1.45706,1.00023,-0.00988164,-0.336079
-317.126,0.986184,0.11757,6,63,0,326.074,0.336248,-0.0225536,-0.478177,0.0633074,0.404772,1.23886,1.3238,1.52158,1.06573,1.19721,1.36474,-1.80999,-1.64872,-0.0204948,-1.21023,-1.68252,1.1215,-0.579005,-1.67968
-314.409,0.99198,0.11757,5,31,0,322.814,0.28155,-0.0272463,-0.452211,-0.0312437,0.436066,1.3912,0.893416,1.16209,1.33105,1.48396,1.10023,-1.28433,-1.35783,0.225565,-1.22169,-1.1904,0.768998,-0.731934,-2.02143
-309.704,0.981404,0.11757,5,31,0,319.008,0.0886529,0.010219,-0.39857,-0.157855,0.395315,1.23315,0.963204,0.655645,0.938818,0.941471,1.45811,-1.45576,-1.18046,0.451848,-1.13364,-1.47384,1.07787,-0.051292,-1.68268
-311.402,0.755264,0.11757,5,63,0,320.776,0.198261,0.0210044,-0.514286,-7.30433e-05,0.441559,1.48323,0.843591,1.36296,-0.394053,-0.360689,-0.112544,-1.49878,-1.2903,0.131696,-0.749908,-1.70116,0.939469,-0.947031,-0.579656
-312.619,0.997471,0.11757,5,31,0,320.566,0.223477,0.0990835,-0.374776,-0.16398,0.0738666,1.27563,1.40995,0.582931,-0.58052,-0.2203,-0.523482,-0.794731,-0.61146,1.05835,-0.497091,-1.67399,1.22832,0.361156,-0.823288
-316.276,0.992377,0.11757,4,15,0,320.248,0.164409,0.0264345,-0.422995,-0.168906,0.0279798,1.27093,1.33563,0.480385,-0.68792,-0.950249,-0.0352706,-0.971462,-0.614963,1.1814,-0.717569,-1.59417,0.862962,0.384312,-0.58539
-316.167,0.978529,0.11757,5,31,0,325.118,0.268784,0.0954941,-0.391572,0.00797867,0.718344,1.5048,0.856235,1.28475,-1.08921,-1.43953,-1.21904,-1.17014,-1.43765,0.199108,-0.689384,-1.01897,1.51309,-0.383336,-0.175408
-315.691,0.994133,0.11757,5,31,0,329.829,0.144633,0.0899824,-0.512785,-0.218469,-0.0391416,0.966834,1.20062,0.742989,0.337929,0.174452,0.681499,-0.582778,-0.606602,1.09009,-0.504566,-2.83249,-0.290734,-1.0276,-0.208469
-313.7,0.943488,0.11757,5,31,0,324.383,0.320538,0.00484063,-0.438663,0.0758563,0.739643,1.67445,0.931955,1.04211,-0.448211,-0.866153,-0.212451,-0.485965,-0.803826,1.03504,-1.02033,-1.3357,0.960662,-0.826942,-1.13579
-315.102,0.983876,0.11757,5,63,0,330.472,0.094997,0.123492,-0.584695,-0.0535719,0.305465,1.62089,1.24437,1.1793,0.823516,0.529626,0.995152,-0.227008,0.09671,2.00405,0.838792,-2.2766,0.138041,-1.67134,-2.51713
-308.944,0.960596,0.11757,6,63,0,327.062,0.218848,0.105878,-0.364731,-0.0669368,0.3891,1.05213,0.677477,0.746403,0.635806,0.737278,0.805022,-1.33903,-1.01477,0.947958,-0.635746,-1.51213,0.914243,-0.3027,-1.42632
-315.713,0.905864,0.11757,5,31,0,320.971,0.283027,0.0888198,-0.728314,0.0443719,0.454516,1.67575,1.46025,1.01998,-0.178893,-0.357064,0.122674,-0.764635,-0.911112,1.3886,-0.786819,-2.68824,-0.217002,-1.41989,-0.641816
-311.105,0.98915,0.11757,5,31,0,324.075,0.186554,0.208065,-0.544654,-0.196177,0.457137,1.15397,0.63982,0.830281,-0.450833,-0.516728,-0.202547,-0.817463,-0.601041,0.432551,-0.571334,-1.23929,0.731901,-0.808604,-0.221251
-309.793,0.993611,0.11757,5,31,0,317.272,-0.0174469,0.0521647,-0.595767,-0.226066,0.536167,1.25091,0.833578,0.492216,-0.218603,-0.140949,0.0528676,-1.59311,-1.29634,0.0954232,-1.08787,-1.0081,1.13499,0.0186513,-0.529096
-307.532,0.924205,0.11757,4,31,0,317.762,0.0619328,0.141138,-0.374136,-0.286021,0.53501,1.24042,1.15936,0.910253,-0.360255,-0.50659,-0.0927678,-1.0376,-1.28874,0.498816,-1.01372,-1.00677,1.30061,-0.689739,-0.712524
-308.823,0.900316,0.11757,5,63,0,318.003,0.245045,-0.122396,-0.457053,-0.00529381,0.337238,1.4156,0.912887,0.936275,-0.199249,-0.330248,-0.284225,-0.245352,-0.570703,1.27298,-0.382908,-2.10827,0.272321,-0.763163,-0.921337
-314.632,0.972914,0.11757,5,31,0,322.685,0.284467,-0.251999,-0.571147,0.0258993,0.396869,1.26193,1.03195,0.905097,-0.333834,-0.143745,0.269018,-0.904812,-0.597929,0.98096,-0.484422,-2.59889,0.221603,-1.77664,-0.171492
-311.088,0.986425,0.11757,5,31,0,320.731,0.257438,0.379034,-0.456332,-0.0221003,0.333173,1.53236,1.05946,1.05725,-0.727209,-0.83285,-0.571221,-0.707167,-0.3593,1.16857,-0.509967,-1.74075,0.312796,-0.654007,-0.544987
-307.941,0.994842,0.11757,5,31,0,318.662,0.0360624,0.140302,-0.549485,-0.128702,0.451946,1.33495,0.898084,0.835035,-0.450416,-0.552769,-0.271706,-0.577886,-0.660995,1.14419,-0.00480217,-2.51256,-0.0403766,-1.89403,0.10538
-308.353,0.960662,0.11757,5,31,0,319.372,0.0553944,0.0550719,-0.568147,-0.0922319,0.458684,1.41738,0.858733,0.852635,-0.411537,-0.517194,-0.147986,-0.712366,-0.468034,1.08298,-0.0491149,-2.7024,-0.145414,-1.95493,0.0943972
-305.87,0.710995,0.11757,5,63,0,318.85,0.125054,0.117301,-0.521301,-0.0181638,0.422182,1.29552,1.32664,0.848641,-0.440584,-0.539271,-0.156672,-1.3253,-1.16917,0.522174,-1.28768,-1.4291,0.939557,-0.268383,-0.370205
-306.827,0.830785,0.11757,4,15,0,312.691,0.14046,0.154547,-0.509476,-0.0504902,0.410859,1.28437,1.20469,0.815128,-0.324691,-0.527213,-0.285319,-1.10922,-1.27364,0.620165,-1.31803,-1.15929,1.02429,-0.503284,-0.676738
-308.718,0.930785,0.11757,5,31,0,313.679,0.205204,0.0632452,-0.545161,-0.0668522,0.553237,0.970133,1.21033,0.842834,-0.443672,-0.394385,-0.187577,-1.22024,-1.0429,0.483049,-0.413054,-1.2419,0.883517,0.16257,-0.35573
-309.27,0.841183,0.11757,5,31,0,315.825,0.0254445,0.252991,-0.540493,-0.150764,0.416289,1.42606,0.69291,0.831045,-0.292591,-0.552366,0.27944,-1.31706,-0.914223,0.442602,-1.26324,-1.3849,1.14969,-0.49528,-0.684946
-313.924,0.923036,0.11757,5,31,0,322.908,-0.0291592,0.345204,-0.64322,-0.0764402,0.279967,1.06178,0.625067,0.863386,-0.503027,-0.423036,0.116375,-1.03007,-1.25787,0.665809,-1.31116,-1.69542,0.714202,-0.125351,0.0436947
-312.117,0.807354,0.11757,5,31,0,321.779,0.0645067,0.365337,-0.573966,-0.0636312,0.272746,1.04996,0.69229,0.791073,-0.394662,-0.357685,0.145327,-1.23253,-1.25007,0.476912,-1.37903,-1.76654,0.864345,0.0226915,-0.0101496
-311.346,0.744352,0.11757,5,31,0,323.557,0.229679,-0.134241,-0.299199,-0.272978,0.557851,1.49302,1.48873,1.22489,-0.3445,-0.615513,-0.313683,-0.849778,-0.90055,0.387465,-0.978604,-1.74438,0.51468,-1.06592,-0.434693
-308.799,0.987013,0.11757,5,63,0,317.359,0.16216,0.0201164,-0.310997,-0.163469,0.572889,1.7046,1.38466,1.00921,-0.599767,-0.386,-0.46234,-1.52518,-1.5526,0.212665,-0.950964,-1.45038,0.95023,-0.665091,-0.414172
-310.713,0.845515,0.11757,5,31,0,316.102,0.0360872,-0.079006,-0.423616,-0.291456,0.5925,1.47333,1.3829,0.756408,-0.439022,-0.90138,-0.157754,-1.45567,-1.40494,0.113984,-1.02041,-1.29109,0.928703,-0.520382,-0.418991
-312.378,0.810188,0.11757,5,31,0,318.46,0.148721,0.23622,-0.442178,-0.184759,0.43037,1.10617,0.383727,0.601279,-0.0678885,-0.241137,-0.111133,-1.19623,-0.908149,0.632744,-0.800492,-1.31865,0.935037,0.0755884,-0.791867
-311.965,0.991109,0.11757,5,63,0,319.91,0.18044,0.247801,-0.394065,-0.0533626,0.35392,1.01722,0.675952,0.812626,-0.116421,0.129368,0.145182,-0.824359,-0.709851,0.99168,-0.496892,-1.82444,0.522569,-1.06297,-0.252868
-310.54,0.974432,0.11757,5,31,0,322.273,0.121644,-0.0174613,-0.46075,-0.138095,0.148995,1.57272,1.1832,0.951275,-0.355066,-0.226381,0.0307999,-1.17729,-0.714008,0.906655,-0.49847,-2.14754,0.811207,-0.795819,-0.69423
-312.722,0.972094,0.11757,5,31,0,318.708,0.0814585,0.0154315,-0.346152,-0.126353,0.113843,1.63661,1.44533,0.950937,-0.0724975,0.21218,0.206379,-1.0455,-0.856226,0.704109,-0.61798,-1.8822,0.23,-0.824468,-0.861964
-310.9,0.997827,0.11757,5,31,0,319.707,0.191764,-0.0145102,-0.378513,-0.013208,0.230018,1.27677,1.38171,0.766133,-0.212863,-0.0696155,0.263044,-1.00336,-0.812721,0.933125,-0.388847,-2.484,0.5433,-0.711646,-0.456763
-313.54,0.987662,0.11757,5,31,0,324.826,0.419933,0.168983,-0.425183,0.117981,0.152778,1.46307,1.14686,0.53188,-0.543481,-0.625737,-0.740914,-1.25229,-0.826474,1.13912,-0.287027,-2.49999,0.28077,-1.12013,0.156167
-316.419,0.721236,0.11757,5,31,0,328.036,0.0741985,0.0235012,-0.412069,-0.151442,0.21564,1.53916,1.15308,0.974937,-0.526966,-0.670315,-0.576522,-0.62492,-0.424313,0.72494,-0.980666,-3.33448,-0.820281,-1.54247,0.741778
-310.967,0.988916,0.11757,5,31,0,322.623,0.23236,0.106607,-0.31833,-0.0987368,0.430183,1.23383,1.10393,0.793398,-0.113073,-0.532263,-0.50248,-1.48379,-0.981856,0.279937,-0.482767,-1.53599,0.594529,-1.0744,-0.0100891
-310.97,0.998349,0.11757,4,31,0,318.857,0.297746,0.105933,-0.311841,0.0309799,0.515629,1.29581,0.980985,0.556989,-0.567764,0.0353865,-0.373794,-0.905742,-1.09371,0.817558,-0.703736,-2.03959,0.525598,-1.0065,-0.090874
-311.414,0.996612,0.11757,5,31,0,319.371,0.0353314,0.127191,-0.630987,-0.27305,0.249324,1.30131,1.06329,1.30052,-0.743764,-1.02201,-0.64465,-0.0660796,-0.419792,1.25008,0.430845,-1.17875,1.33376,-0.360824,-1.32255
-307.449,0.984972,0.11757,5,63,0,317.313,0.312033,0.0122183,-0.475691,0.0907162,0.348936,1.18388,0.702547,0.765771,-0.640907,-0.753318,-0.648608,-0.476154,-0.336995,1.34658,-0.464698,-1.67113,0.707989,-0.788403,-0.527198
-310.752,0.931984,0.11757,5,31,0,319.146,0.00600649,0.136982,-0.364777,-0.443152,0.534637,1.49998,1.41797,1.01536,-1.25445,-1.0926,-0.907199,-0.911808,-0.697338,0.830923,-0.548544,-1.11459,1.05149,-0.752183,-0.387441
-313.673,0.994779,0.11757,5,31,0,319.425,-0.25649,0.25283,-0.514251,-0.207377,0.547648,1.54446,1.20098,0.727891,-1.38917,-1.18481,-0.622756,-0.714727,-0.498279,1.16261,-0.578979,-1.71052,0.681865,-0.235452,-0.231587
-309.1,0.860013,0.11757,5,31,0,320.631,0.116194,0.104048,-0.382987,-0.30373,0.433482,1.32227,0.551981,0.873764,-1.16423,-1.00812,-0.727823,-0.941952,-0.555477,1.0684,-0.197616,-0.929111,1.26315,-0.259811,-0.493514
-314.983,0.9905,0.11757,5,63,0,321.665,-0.0408943,0.234453,-0.235172,-0.226175,0.537207,0.767359,1.04824,0.996998,-0.263855,-0.447224,-0.555978,-0.741893,-0.588867,0.885966,-0.280351,-1.33418,0.507093,-0.38326,-0.213725
-319.24,0.800805,0.11757,5,31,0,330.309,0.077875,-0.15668,-0.521093,-0.299562,0.42639,1.81312,0.888327,0.86869,0.780402,0.183733,0.795891,-1.44001,-1.31849,0.406003,-0.981294,-0.830252,1.21849,-0.590025,-1.92327
-319.781,0.995739,0.11757,5,31,0,326.764,0.296866,0.386273,-0.481493,0.171499,0.219524,0.864972,1.22122,0.972993,0.913095,0.335108,0.510701,-1.03093,-0.941138,0.843035,-0.729166,-2.23006,0.817223,-0.466459,-1.11635
-316.584,0.904266,0.11757,5,31,0,327.544,0.143909,-0.148692,-0.577316,-0.189293,0.388644,1.78725,0.616642,0.948818,0.0772326,-0.579418,-0.131663,-0.733984,-0.499141,1.18768,0.0511227,-1.62465,0.397787,-0.73362,-1.44439
-316.492,0.990971,0.11757,5,31,0,328.606,0.417353,0.149206,-0.332817,0.0423426,0.45803,0.93572,1.15094,0.698791,0.149233,-0.0897189,0.114286,-0.312888,0.521735,1.9202,0.299983,-2.53081,0.202941,-1.4319,-1.0214
-311.518,0.983438,0.11757,6,95,0,323.985,0.193949,-0.134375,-0.442962,-0.177361,0.359642,1.742,0.868362,1.00367,-0.639626,-0.733558,-0.211426,-0.310634,0.173372,1.36023,0.241252,-2.58418,-0.112853,-1.23031,-0.519469
-309.961,0.98049,0.11757,5,31,0,316.121,0.185778,-0.0266227,-0.321312,-0.171174,0.428884,1.62757,0.901543,0.865698,-0.361128,-0.21802,-0.463907,0.0342106,-0.0523117,1.9386,0.136231,-2.35741,0.0356027,-0.94582,-1.19061
-309.855,0.999734,0.11757,5,31,0,315.428,0.131509,0.105481,-0.585653,-0.168918,0.451823,0.835023,0.869,0.798258,-0.451153,-0.751261,-0.383978,-0.372924,-0.000710847,1.97898,0.586065,-1.95295,0.444068,-1.09205,-0.708883
-313.894,0.874008,0.11757,5,31,0,320.418,0.321567,-0.087851,-0.48027,0.0869871,0.300093,1.366,1.14869,1.33072,-0.386698,-0.312597,-0.431146,-0.0635029,-0.299759,1.67971,-0.0513134,-2.2969,-0.282611,-1.11505,-0.815216
-309.237,0.957441,0.11757,5,31,0,320.237,0.162194,0.19626,-0.474147,-0.233931,0.329481,1.33287,0.974828,0.705422,-0.277932,-0.710422,-0.156573,-0.44141,0.0100854,1.82635,0.434849,-1.44824,1.26315,-0.204743,-1.92496
-310.945,0.996956,0.11757,5,63,0,318.67,0.21962,0.141348,-0.319262,-0.075669,0.697705,1.45592,1.09183,0.645092,-0.80261,-0.364732,-0.573619,-0.486057,-0.638483,1.03961,-0.698555,-0.800757,1.71927,0.155488,-1.40588
-309.959,0.970308,0.11757,5,31,0,319.303,0.159375,0.15962,-0.428822,-0.253776,0.614922,1.43714,0.887204,0.810183,-0.355624,-0.854026,-0.273871,-0.69379,-0.262532,1.48983,0.204054,-1.23413,1.38316,-0.242256,-1.65404
-312.724,0.957532,0.11757,5,31,0,316.398,-0.0281625,0.0805191,-0.458582,-0.240641,0.589378,1.20944,0.980149,0.957254,-0.958022,-0.37074,-0.345153,-0.195636,-0.255515,0.944653,-0.390635,-1.15595,1.5216,-0.285009,-1.00213
-310.574,0.999366,0.11757,5,31,0,325.528,0.121266,-0.0838491,-0.286008,-0.154381,0.465858,1.31237,0.757784,0.549628,-0.107941,-0.0579579,-0.196527,-0.618731,-0.548696,1.37708,0.0518999,-0.948278,1.02588,-0.122846,-1.63649
-316.04,0.930724,0.11757,5,31,0,323.691,0.325773,0.139599,-0.494214,0.0241912,0.27956,1.53134,1.53267,1.1846,-1.75719,-2.04811,-1.6823,-0.318044,-0.431741,1.17288,-0.268367,-0.684386,2.29988,0.677,-1.18292
-313.663,0.997235,0.11757,5,31,0,324.906,0.00101441,0.0787015,-0.441236,-0.28303,0.351639,0.785304,0.439963,0.49715,-0.580013,-0.679048,-0.241298,-0.987064,-0.900232,0.726244,-0.491743,-0.337403,1.74022,0.520784,-0.803393
-314.901,0.863273,0.11757,5,31,0,321.51,0.285646,0.0585293,-0.472893,0.141925,0.388744,1.88048,1.56211,1.29926,-1.24109,-1.55798,-0.931246,-0.656505,-1.00884,1.10237,-0.503841,-1.27652,1.14924,-0.715278,-0.85209
-322.401,0.962991,0.11757,5,63,0,334.461,0.472785,-0.119466,-0.56091,0.0920431,0.0671003,1.47887,1.39257,1.45775,-0.93081,-0.703443,-1.03979,-0.483183,-0.45583,1.09496,-1.18565,-1.69584,0.776918,0.122153,-0.704727
-317.524,0.987895,0.11757,5,63,0,331.824,-0.0115638,0.227228,-0.467137,-0.235239,0.754616,1.05014,0.770908,0.437785,-0.896203,-0.107352,-0.716854,-0.665265,-0.0252514,1.33165,0.323567,-1.48187,1.02144,-0.790283,-0.467044
-311.128,0.999008,0.11757,5,31,0,324.005,-0.147119,0.136384,-0.410018,-0.1501,0.526997,1.29316,0.776562,0.971015,-0.630309,-1.04794,-0.376808,-0.381379,-0.306779,1.48614,-0.0108325,-1.34228,1.23356,-0.205827,-1.21464
-317.454,0.940586,0.11757,5,31,0,324.284,0.0689974,0.106163,-0.720895,-0.265159,0.46049,1.1009,0.773005,0.42117,-0.91461,-0.41886,-0.576578,-0.244642,0.0485101,1.54564,0.338031,-0.441514,2.38239,1.00434,-1.87996
-310.546,0.777399,0.11757,5,31,0,325.367,0.282738,0.17105,-0.330364,-0.128952,0.275224,1.33797,1.18445,1.00481,-0.714985,-0.612143,-0.389481,-1.07887,-0.537181,0.835577,-0.633003,-1.05044,1.03047,-0.31429,-1.1409
-312.061,0.91926,0.11757,5,31,0,321.185,0.149886,-0.0150722,-0.413478,-0.255128,0.172148,1.00341,1.33744,1.2653,-0.754341,-0.941589,-0.367789,-0.687189,-0.903831,0.841641,-0.783923,-1.43503,0.777931,0.0549106,-0.555361
-310.041,0.899114,0.11757,5,31,0,321.149,0.226295,0.0754849,-0.583177,0.029977,0.566713,1.76232,0.731192,0.420275,-0.950141,-0.822981,-0.656071,-0.555504,-0.641754,1.11079,-0.760406,-1.58853,1.01103,-0.67019,-0.561643
-308.624,0.999266,0.11757,5,63,0,316.47,0.19548,0.042647,-0.312046,-0.176057,0.659944,1.20109,1.38879,0.917535,-0.39037,-0.202613,-0.327892,-1.09429,-1.12627,0.439841,-0.613728,-0.868974,1.27652,-0.0619486,-0.859518
-309.386,0.994709,0.11757,5,63,0,315.265,0.206233,0.069209,-0.307771,-0.240637,0.644142,1.29916,1.46267,0.855746,-0.596052,-0.466817,-0.415089,-1.0877,-1.0734,0.573534,-0.772057,-0.705016,1.27442,0.128342,-0.993666
-319.556,0.793633,0.11757,5,31,0,326.683,0.120677,-0.033107,-0.366114,-0.2597,0.643037,1.24294,2.16026,0.363823,-0.0802318,-0.127436,0.153029,-0.797914,-0.646949,1.24632,-0.444653,-1.43588,0.62124,-1.17852,-1.31051
-311.977,0.999928,0.11757,5,31,0,328.016,0.218293,0.0926975,-0.371265,-0.276857,0.618959,1.68161,1.04877,0.760584,0.51559,0.130659,0.44345,-0.642213,-0.600708,1.03825,0.0296655,-0.935722,0.934813,-0.236119,-2.15497
-308.668,0.996706,0.11757,6,63,0,317.221,0.0940906,0.0474168,-0.463709,-0.0775426,0.314201,1.00799,1.11735,0.972173,-0.341198,-0.381478,-0.114947,-0.443725,-0.214275,1.68338,0.202168,-1.38262,1.44042,0.241149,-1.62751
-312.099,0.955624,0.11757,6,63,0,318.077,0.106449,0.0685556,-0.387261,-0.301912,0.366195,1.25502,1.14876,1.13873,-0.21445,-0.0360995,0.265639,-0.520743,-1.22973,0.78621,-1.02816,-1.85865,0.704201,-1.11385,-0.571795
-309.534,0.963927,0.11757,4,31,0,320.998,0.155656,0.142913,-0.502356,-0.121131,0.287343,1.48125,1.11873,1.22428,0.00398134,0.067497,0.0153821,-1.28363,-0.84849,0.405394,-1.293,-1.70682,0.716008,-0.396403,-1.03552
-310.242,0.98119,0.11757,5,63,0,320.924,0.31677,-0.0713566,-0.420307,0.010336,0.543522,1.24633,0.812654,0.553654,-0.513504,-0.689834,-0.391181,-0.0323584,-0.192595,1.52395,0.304995,-1.97077,0.580441,-1.12338,-0.604229
-307.89,0.999293,0.11757,5,31,0,315.7,0.0158356,0.168817,-0.511326,-0.233105,0.398087,1.06306,1.17887,0.968307,-0.825637,-0.880856,-0.579151,-0.283118,0.386208,1.69562,0.204651,-1.15634,0.952404,-0.0927695,-1.34027
-307.224,0.987788,0.11757,6,63,0,313.395,0.335241,0.00892154,-0.455571,-0.13742,0.341823,1.31322,0.978975,0.722567,0.14477,-0.0515661,0.295218,-0.217428,-0.612905,1.07237,-0.391362,-2.14633,0.225007,-1.17546,-0.829725
-309.522,0.808223,0.11757,6,63,0,317.981,0.121202,0.0428066,-0.30602,-0.148252,0.357826,1.50235,1.5098,1.324,-0.248057,-0.305815,-0.244234,-1.50429,-0.891474,0.594662,-0.341372,-1.95854,0.37865,-0.954964,-0.536786
-312.871,0.866095,0.11757,5,31,0,319.271,0.30808,0.00658385,-0.451547,-0.104526,0.387547,1.06781,0.659698,0.457587,-0.153136,0.0216713,-0.0305301,-0.636393,-1.09378,0.727865,-1.16392,-0.679522,1.84894,0.995039,-1.50636
-311.871,0.995546,0.11757,5,31,0,321.791,0.294508,0.0983811,-0.456761,0.0202969,0.205753,1.10175,1.24514,1.17498,0.0342888,-0.160161,0.100004,-1.48496,-0.442835,1.11701,0.204478,-1.37099,1.09568,0.0093279,-1.60072
-310.734,0.741409,0.11757,5,63,0,322.691,0.030198,0.0310927,-0.601693,-0.0472289,0.402714,0.927846,1.33348,1.13203,-0.286274,-0.00590229,-0.265365,-0.36653,-0.633113,1.05169,-0.7381,-1.52885,1.11353,-0.459881,-0.917493
